Date,Campaign Group,Cost,Impressions ,Clicks ,CPC ,CTR ,Close Rate ,Quotes ,Sales ,CPQ ,CPS 
7/3/2020,RT - Discovery,2918.6631,128274,699,4.175483691,0.005449273,0.175,40,7,72.9665775,416.9518714
7/3/2020,RT - Display,4570.614,209706,671,6.811645306,0.003199718,0.152174,46,7,99.36117391,652.9448571
7/3/2020,RT - Facebook,0,0,0,0,0,0,1,0,0,0
7/3/2020,RT - Native,0,0,0,0,0,0,2,0,0,0
7/3/2020,RT - YouTube,1648.2746,80366,307,5.368972638,0.003820023,0,0,0,0,0
7/4/2020,Brand Search - Bing,1881.95,3263,359,5.242200557,0.110021453,0.113402,97,11,19.40154639,171.0863636
7/4/2020,Brand Search - Google,33602.85,6889,3374,9.959350919,0.489766294,0.125509,1474,185,22.79704885,181.637027
7/4/2020,NB Search - Bing,330.34,457,26,12.70538462,0.056892779,0.285714,7,2,47.19142857,165.17
7/4/2020,NB Search - Google,19863.79,8018,673,29.51528975,0.083936144,0.074499,349,26,56.91630372,763.9919231
7/4/2020,Prospecting - Discovery,12160.213,912698,2125,5.722453176,0.002328262,0.033898,177,6,68.70176836,2026.702167
7/4/2020,Prospecting - Display,0.47,510,6,0.078333333,0.011764706,0,0,0,0,0
7/4/2020,Prospecting - Facebook,0,0,0,0,0,0,0,0,0,0
7/4/2020,Prospecting - Native,3264.86,0,2525,1.293013861,0.002633508,0.083333,24,2,136.0358333,1632.43
7/4/2020,Prospecting - YouTube,3751.4311,222518,733,5.117914188,0.003294116,0,4,0,937.857775,0
7/4/2020,RT - Discovery,2553.1994,105226,569,4.48716942,0.005407409,0,31,0,82.36127097,0
7/4/2020,RT - Display,3858.232,255682,816,4.72822549,0.003191464,0.030303,33,1,116.9161212,3858.232
7/4/2020,RT - Facebook,0,0,0,0,0,0,0,0,0,0
7/4/2020,RT - YouTube,1646.6959,77943,322,5.113962422,0.004131224,0,0,0,0,0
7/5/2020,Brand Search - Bing,2307.03,2987,402,5.738880597,0.134583194,0.140496,121,17,19.06636364,135.7076471
7/5/2020,Brand Search - Google,34808.9951,7732,3830,9.08851047,0.495344025,0.077143,1750,135,19.89085434,257.8444081
7/5/2020,NB Search - Bing,429.98,591,34,12.64647059,0.057529611,0.2,15,3,28.66533333,143.3266667
7/5/2020,NB Search - Google,25455.44,9985,843,30.19625148,0.08442664,0.053269,413,22,61.63544794,1157.065455
7/5/2020,Prospecting - Discovery,11771.1751,977752,2513,4.684112654,0.002570181,0.025381,197,5,59.75215787,2354.23502
7/5/2020,Prospecting - Display,2.69,1597,27,0.09962963,0.0169067,0,0,0,0,0
7/5/2020,Prospecting - Facebook,0,0,0,0,0,0,0,0,0,0
7/5/2020,Prospecting - Native,3747.25,0,2938,1.275442478,0.002537087,0,14,0,267.6607143,0
7/5/2020,Prospecting - YouTube,3744.5205,227359,772,4.850415155,0.003395511,0,8,0,468.0650625,0
7/5/2020,RT - Discovery,2527.0536,118359,620,4.075892903,0.0052383,0.071429,28,2,90.25191429,1263.5268
7/5/2020,RT - Display,4039.448,269003,723,5.587065007,0.002687702,0.081081,37,3,109.1742703,1346.482667
7/5/2020,RT - Facebook,0,0,0,0,0,0,0,0,0,0
7/5/2020,RT - Native,0,0,0,0,0,0,1,0,0,0
7/5/2020,RT - YouTube,1651.193,80872,386,4.277702073,0.004772975,0,0,0,0,0
7/6/2020,Brand Search - Bing,5206.35,5365,877,5.93654504,0.163466915,0.175214,234,41,22.24935897,126.9841463
7/6/2020,Brand Search - Google,85527.8615,17030,8505,10.05618595,0.499412801,0.142818,3648,521,23.44513747,164.1609626
7/6/2020,NB Search - Bing,1111.78,1240,85,13.07976471,0.068548387,0.088235,34,3,32.69941176,370.5933333
7/6/2020,NB Search - Google,48073.32,19114,1612,29.82215881,0.084336089,0.076239,787,60,61.08426938,801.222
7/6/2020,Prospecting - Discovery,15063.4855,1092439,2203,6.837714707,0.002016589,0.039841,251,10,60.01388645,1506.34855
7/6/2020,Prospecting - Display,159.8,54104,290,0.551034483,0.005360047,0,0,0,0,0
7/6/2020,Prospecting - Facebook,0,0,0,0,0,1,1,1,0,0
7/6/2020,Prospecting - Native,3302.5,0,2924,1.129445964,0.002301925,0.15,20,3,165.125,1100.833333
7/6/2020,Prospecting - YouTube,3728.1675,231585,753,4.951085657,0.003251506,0,5,0,745.6335,0
7/6/2020,RT - Discovery,3142.8123,128438,684,4.594754825,0.005325527,0.088889,45,4,69.84027333,785.703075
7/6/2020,RT - Display,3905.946,298444,856,4.563021028,0.00286821,0.194444,36,7,108.4985,557.9922857
7/6/2020,RT - Facebook,0,0,0,0,0,0,0,0,0,0
7/6/2020,RT - Native,0,0,0,0,0,0,1,0,0,0
7/6/2020,RT - YouTube,1732.7101,86688,392,4.420178827,0.004521964,0,0,0,0,0
7/7/2020,Brand Search - Bing,5566.72,5469,764,7.286282723,0.139696471,0.136364,198,27,28.11474747,206.1748148
7/7/2020,Brand Search - Google,78392.306,15708,7689,10.1953838,0.489495798,0.141813,3420,485,22.9217269,161.6336206
7/7/2020,NB Search - Bing,1158.77,1397,78,14.85602564,0.05583393,0.074074,27,2,42.91740741,579.385
7/7/2020,NB Search - Google,48440.32,19358,1691,28.64596097,0.087354066,0.067985,809,55,59.87678616,880.7330909
7/7/2020,Prospecting - Discovery,11889.0567,878967,1761,6.751309881,0.002003488,0.035176,199,7,59.74400352,1698.436671
7/7/2020,Prospecting - Display,154.2,85062,294,0.524489796,0.003456302,0,0,0,0,0
7/7/2020,Prospecting - Facebook,0,0,0,0,0,0,0,0,0,0
7/7/2020,Prospecting - Native,3372.23,0,3306,1.020033273,0.002607685,0.166667,18,3,187.3461111,1124.076667
7/7/2020,Prospecting - YouTube,3230.2173,205628,691,4.674699421,0.003360437,0,3,0,1076.7391,0
7/7/2020,RT - Discovery,3001.99,105910,494,6.076902834,0.004664338,0.09375,32,3,93.8121875,1000.663333
7/7/2020,RT - Display,4038.708,318747,884,4.568674208,0.002773359,0.189189,37,7,109.1542703,576.9582857
7/7/2020,RT - Facebook,0,0,0,0,0,0,1,0,0,0
7/7/2020,RT - Native,0,0,0,0,0,0.166667,6,1,0,0
7/7/2020,RT - YouTube,1669.6105,83714,337,4.954333828,0.004025611,0,0,0,0,0
7/8/2020,Brand Search - Bing,6373,5900,858,7.427738928,0.145423729,0.087719,228,20,27.95175439,318.65
7/8/2020,Brand Search - Google,78205.2989,16127,7662,10.20690406,0.475103863,0.132362,3430,454,22.80037869,172.2583676
7/8/2020,NB Search - Bing,1224.64,1263,95,12.89094737,0.075217736,0.076923,26,2,47.10153846,612.32
7/8/2020,NB Search - Google,49754.07,18865,1736,28.66017857,0.092022263,0.072093,860,62,57.85356977,802.485
7/8/2020,Prospecting - Discovery,13048.577,892537,1752,7.447817922,0.001962944,0.048889,225,11,57.99367556,1186.234273
7/8/2020,Prospecting - Display,183.9,50825,408,0.450735294,0.008027546,0,0,0,0,0
7/8/2020,Prospecting - Facebook,0,0,0,0,0,1,1,1,0,0
7/8/2020,Prospecting - Native,1665.42,0,1530,1.088509804,0.002500919,0.166667,12,2,138.785,832.71
7/8/2020,Prospecting - YouTube,4689.9018,276963,944,4.968116314,0.003408398,0,2,0,2344.9509,0
7/8/2020,RT - Discovery,2857.4293,108843,522,5.47400249,0.004795899,0.073171,41,3,69.69339756,952.4764333
7/8/2020,RT - Display,4788.858,279434,781,6.131700384,0.002794935,0.085714,35,3,136.8245143,1596.286
7/8/2020,RT - Facebook,0,0,0,0,0,0,0,0,0,0
7/8/2020,RT - Native,0,0,0,0,0,0,3,0,0,0
7/8/2020,RT - YouTube,1681.1266,81912,334,5.033313174,0.004077547,0,0,0,0,0
7/9/2020,Brand Search - Bing,6183.25,5126,795,7.777672956,0.155091689,0.148148,216,32,28.62615741,193.2265625
7/9/2020,Brand Search - Google,85734.85,15688,7869,10.89526623,0.501593575,0.142089,3533,502,24.26686952,170.7865538
7/9/2020,NB Search - Bing,825.21,1182,66,12.50318182,0.055837563,0.2,20,4,41.2605,206.3025
7/9/2020,NB Search - Google,51320.64,18422,1754,29.25920182,0.095212246,0.062791,860,54,59.67516279,950.3822222
7/9/2020,Prospecting - Discovery,14642.0049,965455,2168,6.753692297,0.002245573,0.025773,194,5,75.47425206,2928.40098
7/9/2020,Prospecting - Display,182.13,73993,417,0.43676259,0.005635668,0,0,0,0,0
7/9/2020,Prospecting - Facebook,0,0,0,0,0,0,0,0,0,0
7/9/2020,Prospecting - Native,2481.99,0,2244,1.10605615,0.002449038,0,21,0,118.19,0
7/9/2020,Prospecting - YouTube,4014.6825,240005,840,4.779383929,0.003499927,0.058824,17,1,236.1577941,4014.6825
7/9/2020,RT - Discovery,2907.44,150502,872,3.334220183,0.005793943,0.145833,48,7,60.57166667,415.3485714
7/9/2020,RT - Display,3746.998,268809,842,4.45011639,0.003132336,0.125,48,6,78.06245833,624.4996667
7/9/2020,RT - Facebook,0,0,0,0,0,0,0,0,0,0
7/9/2020,RT - Native,0,0,0,0,0,0,8,0,0,0
7/9/2020,RT - YouTube,1727.4277,84637,357,4.838733053,0.004218013,0,0,0,0,0
7/10/2020,Brand Search - Bing,6148.81,5108,778,7.903354756,0.152310102,0.143541,209,30,29.42014354,204.9603333
7/10/2020,Brand Search - Google,90597.663,16349,8129,11.14499483,0.497216955,0.164502,3465,570,26.14651169,158.9432684
7/10/2020,NB Search - Bing,1034.86,1077,80,12.93575,0.074280409,0.08,25,2,41.3944,517.43
7/10/2020,NB Search - Google,50203.61,17503,1675,29.97230448,0.09569788,0.070284,811,57,61.90334155,880.7650877
7/10/2020,Prospecting - Discovery,10737.0703,738133,1896,5.663011762,0.002568643,0.054348,184,10,58.35364293,1073.70703
7/10/2020,Prospecting - Display,186.02,72654,429,0.433613054,0.005904699,0,0,0,0,0
7/10/2020,Prospecting - Facebook,0,0,0,0,0,0,0,0,0,0
7/10/2020,Prospecting - Native,5282.44,0,6106,0.86512283,0.002501333,0.097561,41,4,128.84,1320.61
7/10/2020,Prospecting - YouTube,3891.5823,234164,766,5.080394648,0.003271212,0,12,0,324.298525,0
7/10/2020,RT - Discovery,2544.4159,152547,821,3.099166748,0.005381948,0.176471,34,6,74.83576176,424.0693167
7/10/2020,RT - Display,3998.956,262398,880,4.544268182,0.003353684,0.135135,37,5,108.0798919,799.7912
7/10/2020,RT - Facebook,0,0,0,0,0,0,0,0,0,0
7/10/2020,RT - Native,0,0,0,0,0,0.428571,7,3,0,0
7/10/2020,RT - YouTube,1654.5153,80295,320,5.170360313,0.003985304,0,0,0,0,0
7/11/2020,Brand Search - Bing,3294.14,3504,441,7.469705215,0.125856164,0.209302,129,27,25.53596899,122.0051852
7/11/2020,Brand Search - Google,55744.0969,10450,5388,10.34597196,0.515598086,0.138302,2509,347,22.2176552,160.6458124
7/11/2020,NB Search - Bing,541.72,690,42,12.89809524,0.060869565,0.142857,14,2,38.69428571,270.86
7/11/2020,NB Search - Google,34777.34,12233,1133,30.69491615,0.092618327,0.083045,578,48,60.1684083,724.5279167
7/11/2020,Prospecting - Discovery,10431.3328,818520,2216,4.707280144,0.002707325,0.033113,151,5,69.08167417,2086.26656
7/11/2020,Prospecting - Display,183.57,46868,494,0.37159919,0.010540241,0,0,0,0,0
7/11/2020,Prospecting - Facebook,0,0,0,0,0,0,0,0,0,0
7/11/2020,Prospecting - Native,5226.7,0,10867,0.480969909,0.004462489,0.071429,42,3,124.4452381,1742.233333
7/11/2020,Prospecting - YouTube,3861.8803,230582,808,4.779554827,0.003504176,0.090909,11,1,351.0800273,3861.8803
7/11/2020,RT - Discovery,2463.5091,146409,799,3.083240426,0.005457315,0.086957,23,2,107.1090913,1231.75455
7/11/2020,RT - Display,3158.268,259023,939,3.3634377,0.003625161,0.138889,36,5,87.72966667,631.6536
7/11/2020,RT - Facebook,0,0,0,0,0,0,0,0,0,0
7/11/2020,RT - Native,0,0,0,0,0,0.333333,3,1,0,0
7/11/2020,RT - YouTube,1653.1178,78995,373,4.431951206,0.004721818,0,0,0,0,0
7/12/2020,Brand Search - Bing,2828.39,3025,396,7.14239899,0.130909091,0.117188,128,15,22.09679688,188.5593333
7/12/2020,Brand Search - Google,38531.8539,8339,4121,9.350122276,0.494183955,0.097103,1864,181,20.67159544,212.8831707
7/12/2020,NB Search - Bing,499.67,688,37,13.50459459,0.05377907,0.083333,12,1,41.63916667,499.67
7/12/2020,NB Search - Google,29712.57,11458,993,29.92202417,0.086664339,0.061144,507,31,58.60467456,958.47
7/12/2020,Prospecting - Discovery,11322.5484,880296,2284,4.957332925,0.002594582,0.019608,153,3,74.00358431,3774.1828
7/12/2020,Prospecting - Display,182.64,41170,492,0.371219512,0.011950449,0,0,0,0,0
7/12/2020,Prospecting - Facebook,0,0,0,0,0,0,0,0,0,0
7/12/2020,Prospecting - Native,5246,0,10515,0.498906324,0.004543108,0.03125,32,1,163.9375,5246
7/12/2020,Prospecting - YouTube,3842.4475,226218,685,5.609412409,0.003028053,0,14,0,274.4605357,0
7/12/2020,RT - Discovery,2261.9967,151736,852,2.654925704,0.005615016,0.096774,31,3,72.96763548,753.9989
7/12/2020,RT - Display,3985.874,275720,955,4.173690052,0.003463659,0,33,0,120.7840606,0
7/12/2020,RT - Facebook,0,0,0,0,0,0,1,0,0,0
7/12/2020,RT - Native,0,0,0,0,0,0,2,0,0,0
7/12/2020,RT - YouTube,1647.9341,81421,302,5.45673543,0.003709117,0,0,0,0,0
7/13/2020,Brand Search - Bing,5654.97,5042,793,7.13110971,0.157278858,0.116592,223,26,25.35860987,217.4988462
7/13/2020,Brand Search - Google,86502.7123,16750,8117,10.65698069,0.484597015,0.131874,3473,458,24.90720193,188.8705509
7/13/2020,NB Search - Bing,1153.42,1356,78,14.7874359,0.057522124,0.033333,30,1,38.44733333,1153.42
7/13/2020,NB Search - Google,51560.86,19812,1699,30.34776928,0.085756107,0.067308,832,56,61.9721875,920.7296429
7/13/2020,Prospecting - Discovery,12605.67,959875,2045,6.164141809,0.002130486,0.046512,172,8,73.28877907,1575.70875
7/13/2020,Prospecting - Display,182.85,27371,524,0.348950382,0.01914435,0,0,0,0,0
7/13/2020,Prospecting - Facebook,0,0,0,0,0,0,0,3,0,0
7/13/2020,Prospecting - Native,6101.9,0,11149,0.547304691,0.003379328,0.061224,49,3,124.5285714,2033.966667
7/13/2020,Prospecting - YouTube,3991.1618,226304,773,5.163210608,0.003415759,0.111111,9,1,443.4624222,3991.1618
7/13/2020,RT - Discovery,2428.2997,153292,814,2.983169165,0.005310127,0.138889,36,5,67.45276944,485.65994
7/13/2020,RT - Display,3603,277404,946,3.808668076,0.003410189,0.093023,43,4,83.79069767,900.75
7/13/2020,RT - Facebook,0,0,0,0,0,0,0,0,0,0
7/13/2020,RT - Native,0,0,0,0,0,0,2,0,0,0
7/13/2020,RT - YouTube,1700.7892,78965,312,5.451247436,0.003951118,0,0,0,0,0
7/14/2020,Brand Search - Bing,5887.78,5120,783,7.519514687,0.152929688,0.137931,203,28,29.00384236,210.2778571
7/14/2020,Brand Search - Google,78171.1142,15447,7465,10.47168308,0.483265359,0.125773,3236,407,24.1567102,192.0666197
7/14/2020,NB Search - Bing,1111.09,1362,83,13.38662651,0.060939794,0.130435,23,3,48.30826087,370.3633333
7/14/2020,NB Search - Google,53089.94,19869,1790,29.65918436,0.09009009,0.077473,839,65,63.27764005,816.7683077
7/14/2020,Prospecting - Discovery,10005.3115,793981,2078,4.814875602,0.002617191,0.037037,216,8,46.32088657,1250.663938
7/14/2020,Prospecting - Display,187.35,33751,463,0.404643629,0.013718112,0,0,0,0,0
7/14/2020,Prospecting - Facebook,0,0,0,0,0,0,0,1,0,0
7/14/2020,Prospecting - Native,6246.88,0,10538,0.592795597,0.003131923,0,44,0,141.9745455,0
7/14/2020,Prospecting - YouTube,3443.3785,201112,685,5.026829927,0.003406062,0,5,0,688.6757,0
7/14/2020,RT - Discovery,2645.6594,133731,740,3.575215405,0.005533496,0,35,0,75.59026857,0
7/14/2020,RT - Display,4327.692,250063,856,5.055714953,0.003423137,0.152174,46,7,94.08026087,618.2417143
7/14/2020,RT - Facebook,0,0,0,0,0,0,0,0,0,0
7/14/2020,RT - Native,0,0,0,0,0,0,4,0,0,0
7/14/2020,RT - YouTube,1609.6059,70487,261,6.167072414,0.00370281,0,0,0,0,0
7/15/2020,Brand Search - Bing,5384.86,5121,755,7.132264901,0.147432142,0.147982,223,33,24.14735426,163.1775758
7/15/2020,Brand Search - Google,77728.32,15476,7693,10.10377226,0.497092272,0.133792,3341,447,23.26498653,173.8888591
7/15/2020,NB Search - Bing,1052.7,1330,75,14.036,0.056390977,0.068966,29,2,36.3,526.35
7/15/2020,NB Search - Google,53022.7,19377,1808,29.3267146,0.093306497,0.059016,915,54,57.94830601,981.9018519
7/15/2020,Prospecting - Discovery,9527.9671,618386,1657,5.75013102,0.002679556,0.025253,198,5,48.12104596,1905.59342
7/15/2020,Prospecting - Display,185.19,68436,287,0.645261324,0.004193699,0,0,0,0,0
7/15/2020,Prospecting - Facebook,0,0,0,0,0,0,0,0,0,0
7/15/2020,Prospecting - Native,7756.75,0,12976,0.597776665,0.002991829,0.018868,53,1,146.3537736,7756.75
7/15/2020,Prospecting - YouTube,3910.8857,226987,769,5.085677113,0.003387859,0,7,0,558.6979571,0
7/15/2020,RT - Discovery,2774.2916,145368,817,3.395705753,0.005620219,0.083333,36,3,77.06365556,924.7638667
7/15/2020,RT - Display,3964.802,297620,907,4.371336273,0.00304751,0.02381,42,1,94.40004762,3964.802
7/15/2020,RT - Facebook,0,0,0,0,0,0,0,0,0,0
7/15/2020,RT - Native,0,0,0,0,0,0,2,0,0,0
7/15/2020,RT - YouTube,1704.4055,73354,320,5.326267188,0.004362407,0,0,0,0,0
7/16/2020,Brand Search - Bing,5749.2,5150,827,6.951874244,0.160582524,0.121339,239,29,24.05523013,198.2482759
7/16/2020,Brand Search - Google,83843.0907,14994,7672,10.92845291,0.511671335,0.141324,3354,474,24.99793998,176.8841576
7/16/2020,NB Search - Bing,891.38,1254,67,13.3041791,0.053429027,0.076923,26,2,34.28384615,445.69
7/16/2020,NB Search - Google,53412.83,18930,1843,28.98145958,0.09735869,0.077766,913,71,58.50255203,752.2933803
7/16/2020,Prospecting - Discovery,10048.3366,699585,1896,5.299755591,0.002710178,0.025641,195,5,51.52993128,2009.66732
7/16/2020,Prospecting - Display,187.68,67932,287,0.653937282,0.004224813,0,0,0,0,0
7/16/2020,Prospecting - Facebook,0,0,0,0,0,1,1,1,0,0
7/16/2020,Prospecting - Native,7381.88,0,18209,0.405397331,0.003896731,0.06383,47,3,157.0612766,2460.626667
7/16/2020,Prospecting - YouTube,3821.9666,217116,754,5.06892122,0.003472798,0.125,8,1,477.745825,3821.9666
7/16/2020,RT - Discovery,2423.6249,148362,822,2.948448783,0.005540502,0.085714,35,3,69.24642571,807.8749667
7/16/2020,RT - Display,3251.482,305500,978,3.324623722,0.003201309,0.057143,35,2,92.89948571,1625.741
7/16/2020,RT - Facebook,0,0,0,0,0,0,0,0,0,0
7/16/2020,RT - Native,0,0,0,0,0,0,2,0,0,0
7/16/2020,RT - YouTube,1754.5307,71704,300,5.848435667,0.004183867,0,0,0,0,0
7/17/2020,Brand Search - Bing,5658.57,4868,774,7.310813953,0.158997535,0.164179,201,33,28.15208955,171.4718182
7/17/2020,Brand Search - Google,86505.9,15435,7993,10.82270737,0.517849044,0.166364,3306,550,26.16633394,157.2834545
7/17/2020,NB Search - Bing,932.02,1125,68,13.70617647,0.060444444,0.230769,26,6,35.84692308,155.3366667
7/17/2020,NB Search - Google,49122.71,17872,1681,29.2223141,0.094057744,0.100484,826,83,59.47059322,591.8398795
7/17/2020,Prospecting - Discovery,11386.2467,763717,2164,5.261666682,0.00283351,0.0375,160,6,71.16404188,1897.707783
7/17/2020,Prospecting - Display,182.21,44176,314,0.580286624,0.007107932,0,0,0,0,0
7/17/2020,Prospecting - Facebook,0,0,0,0,0,0,1,0,0,0
7/17/2020,Prospecting - Native,5317.37,0,11119,0.478223761,0.003026566,0.08,25,2,212.6948,2658.685
7/17/2020,Prospecting - YouTube,2653.9279,149680,516,5.143271124,0.003447354,0,7,0,379.1325571,0
7/17/2020,RT - Discovery,2591.3509,140262,756,3.427712831,0.005389913,0.068966,29,2,89.35692759,1295.67545
7/17/2020,RT - Display,3188.492,241707,831,3.836933815,0.003438047,0.097561,41,4,77.76809756,797.123
7/17/2020,RT - Facebook,0,0,0,0,0,0,0,0,0,0
7/17/2020,RT - Native,0,0,0,0,0,0,6,0,0,0
7/17/2020,RT - YouTube,1775.1566,71329,318,5.582253459,0.004458215,0,0,0,0,0
7/18/2020,Brand Search - Bing,3267.79,4976,518,6.308474903,0.104099678,0.110429,163,18,20.04779141,181.5438889
7/18/2020,Brand Search - Google,52861.57,9864,5302,9.970118823,0.537510138,0.129285,2421,313,21.8346014,168.8868051
7/18/2020,NB Search - Bing,537,787,50,10.74,0.063532402,0,10,0,53.7,0
7/18/2020,NB Search - Google,35148.08,12521,1187,29.61085088,0.094800735,0.075125,599,45,58.67792988,781.0684444
7/18/2020,Prospecting - Discovery,13372.4986,740894,1933,6.91800238,0.00260901,0.027322,183,5,73.07376284,2674.49972
7/18/2020,Prospecting - Display,181.12,43250,333,0.543903904,0.007699422,0,0,0,0,0
7/18/2020,Prospecting - Facebook,0,0,0,0,0,0,0,0,0,0
7/18/2020,Prospecting - Native,4679.43,0,13144,0.356012629,0.004884428,0,40,0,116.98575,0
7/18/2020,Prospecting - YouTube,2655.1491,148420,535,4.962895514,0.003604635,0,7,0,379.3070143,0
7/18/2020,RT - Discovery,2226.4432,116054,689,3.231412482,0.005936891,0,23,0,96.80187826,0
7/18/2020,RT - Display,2578.876,246838,915,2.818443716,0.003706885,0.176471,34,6,75.84929412,429.8126667
7/18/2020,RT - Facebook,0,0,0,0,0,0,0,0,0,0
7/18/2020,RT - Native,0,0,0,0,0,0,1,0,0,0
7/18/2020,RT - YouTube,1775.1883,75184,334,5.31493503,0.004442435,0,0,0,0,0
7/19/2020,Brand Search - Bing,3154.29,3730,494,6.385202429,0.132439678,0.144737,152,22,20.75190789,143.3768182
7/19/2020,Brand Search - Google,36114.61,7717,3969,9.099171076,0.514319036,0.100754,1856,187,19.4583028,193.1262567
7/19/2020,NB Search - Bing,589.25,732,44,13.39204545,0.06010929,0.055556,18,1,32.73611111,589.25
7/19/2020,NB Search - Google,33213.9,11407,1105,30.05782805,0.096870343,0.064748,556,36,59.73723022,922.6083333
7/19/2020,Prospecting - Discovery,17325.0894,902700,2205,7.857183401,0.002442672,0.017937,223,4,77.69098386,4331.27235
7/19/2020,Prospecting - Display,180.89,48118,422,0.428649289,0.008770107,0,0,0,0,0
7/19/2020,Prospecting - Facebook,0,0,0,0,0,0,0,0,0,0
7/19/2020,Prospecting - Native,4253.85,0,10159,0.418727237,0.003097232,0.125,24,3,177.24375,1417.95
7/19/2020,Prospecting - YouTube,2658.3613,152872,564,4.71340656,0.003689361,0,4,0,664.590325,0
7/19/2020,RT - Discovery,2180.4359,103338,558,3.907591219,0.005399756,0.037037,27,1,80.75688519,2180.4359
